artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,St. Louis,USA,http://phish.net/setlists/?d=2009-06-16,,"June 16, 2009",5 years ago,2009-06-16,1252606275,2009,MO,The Fox Theatre,510
Phish,Burgettstown,USA,http://phish.net/setlists/?d=2009-06-18,,"June 18, 2009",5 years ago,2009-06-18,1252606739,2009,PA,Post-Gazette Pavilion,512
Phish,Noblesville,USA,http://phish.net/setlists/?d=2009-06-19,,"June 19, 2009",5 years ago,2009-06-19,1252615953,2009,IN,Verizon Wireless Music Center,4
Phish,East Troy,USA,http://phish.net/setlists/?d=2009-06-20,,"June 20, 2009",5 years ago,2009-06-20,1252616190,2009,WI,Alpine Valley Music Theatre,3
Phish,East Troy,USA,http://phish.net/setlists/?d=2009-06-21,,"June 21, 2009",5 years ago,2009-06-21,1252616719,2009,WI,Alpine Valley Music Theatre,3
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-07-30,,"July 30, 2009",4 years ago,2009-07-30,1250637778,2009,CO,Red Rocks Amphitheatre,50
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-07-31,,"July 31, 2009",4 years ago,2009-07-31,1252630794,2009,CO,Red Rocks Amphitheatre,50
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-08-01,,"August 01, 2009",4 years ago,2009-08-01,1252642490,2009,CO,Red Rocks Amphitheatre,50
Phish,Morrison,USA,http://phish.net/setlists/?d=2009-08-02,,"August 02, 2009",4 years ago,2009-08-02,1252642813,2009,CO,Red Rocks Amphitheatre,50
Phish,Mountain View,USA,http://phish.net/setlists/?d=2009-08-05,,"August 05, 2009",4 years ago,2009-08-05,1252644314,2009,CA,Shoreline Amphitheatre,247
Phish,George,USA,http://phish.net/setlists/?d=2009-08-07,,"August 07, 2009",4 years ago,2009-08-07,1252644454,2009,WA,Gorge Amphitheatre,248
Phish,George,USA,http://phish.net/setlists/?d=2009-08-08,,"August 08, 2009",4 years ago,2009-08-08,1252644488,2009,WA,Gorge Amphitheatre,248
Phish,Bridgeview,USA,http://phish.net/setlists/?d=2009-08-11,,"August 11, 2009",4 years ago,2009-08-11,1252680016,2009,IL,Toyota Park,519
Phish,Darien Center,USA,http://phish.net/setlists/?d=2009-08-13,,"August 13, 2009",4 years ago,2009-08-13,1252680414,2009,NY,Darien Lake Performing Arts Center,361
Phish,Hartford,USA,http://phish.net/setlists/?d=2009-08-14,,"August 14, 2009",4 years ago,2009-08-14,1250610389,2009,CT,The Comcast Theatre,523
Phish,Columbia,USA,http://phish.net/setlists/?d=2009-08-15,,"August 15, 2009",4 years ago,2009-08-15,1252681408,2009,MD,Merriweather Post Pavilion,9
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2009-08-16,,"August 16, 2009",4 years ago,2009-08-16,1251812564,2009,NY,Saratoga Performing Arts Center,220
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-29,,"October 29, 2009",4 years ago,2009-10-29,1256874685,2009,CA,Empire Polo Club,756
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-30,,"October 30, 2009",4 years ago,2009-10-30,1255912291,2009,CA,Empire Polo Club,756
Phish,Indio,USA,http://phish.net/setlists/?d=2009-10-31,,"October 31, 2009",4 years ago,2009-10-31,1255912316,2009,CA,Empire Polo Club,756
Phish,Indio,USA,http://phish.net/setlists/?d=2009-11-01,,"November 01, 2009",4 years ago,2009-11-01,1255912374,2009,CA,Empire Polo Club,756
Phish,Detroit,USA,http://phish.net/setlists/?d=2009-11-18,,"November 18, 2009",4 years ago,2009-11-18,1255912198,2009,MI,Cobo Arena,755
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2009-11-20,,"November 20, 2009",4 years ago,2009-11-20,1255912488,2009,OH,U.S. Bank Arena,238
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2009-11-21,,"November 21, 2009",4 years ago,2009-11-21,1255912508,2009,OH,U.S. Bank Arena,238
Phish,Syracuse,USA,http://phish.net/setlists/?d=2009-11-22,,"November 22, 2009",4 years ago,2009-11-22,1255912546,2009,NY,War Memorial at Oncenter,757
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2009-11-24,,"November 24, 2009",4 years ago,2009-11-24,1255912580,2009,PA,Wachovia Center,760
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2009-11-25,,"November 25, 2009",4 years ago,2009-11-25,1255912599,2009,PA,Wachovia Center,760
Phish,Albany,USA,http://phish.net/setlists/?d=2009-11-27,,"November 27, 2009",4 years ago,2009-11-27,1255912638,2009,NY,Times Union Center,758
Phish,Albany,USA,http://phish.net/setlists/?d=2009-11-28,,"November 28, 2009",4 years ago,2009-11-28,1255912659,2009,NY,Times Union Center,758
Phish,Portland,USA,http://phish.net/setlists/?d=2009-11-29,,"November 29, 2009",4 years ago,2009-11-29,1255912687,2009,ME,Cumberland County Civic Center,208
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-02,,"December 02, 2009",4 years ago,2009-12-02,1255912710,2009,NY,Madison Square Garden,157
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-03,,"December 03, 2009",4 years ago,2009-12-03,1255912725,2009,NY,Madison Square Garden,157
Phish,New York,USA,http://phish.net/setlists/?d=2009-12-04,,"December 04, 2009",4 years ago,2009-12-04,1255912762,2009,NY,Madison Square Garden,157
Phish,Charlottesville,USA,http://phish.net/setlists/?d=2009-12-05,,"December 05, 2009",4 years ago,2009-12-05,1255912791,2009,VA,John Paul Jones Arena,759
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-28,,"December 28, 2009",4 years ago,2009-12-28,1259000641,2009,FL,American Airlines Arena,274
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-29,,"December 29, 2009",4 years ago,2009-12-29,1259000662,2009,FL,American Airlines Arena,274
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-30,,"December 30, 2009",4 years ago,2009-12-30,1259000679,2009,FL,American Airlines Arena,274
Phish,Miami,USA,http://phish.net/setlists/?d=2009-12-31,,"December 31, 2009",4 years ago,2009-12-31,1259000698,2009,FL,American Airlines Arena,274
