artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,London,England,http://phish.net/setlists/?d=1997-02-13,,"February 13, 1997",17 years ago,1997-02-13,1252278071,1997,,Shepherd's Bush Empire,205
Phish,Brussels,Belgium,http://phish.net/setlists/?d=1997-02-14,,"February 14, 1997",17 years ago,1997-02-14,1252278516,1997,,Le Botanique,444
Phish,Cologne,Germany,http://phish.net/setlists/?d=1997-02-16,,"February 16, 1997",17 years ago,1997-02-16,1252282213,1997,,Alter Wartesaal,445
Phish,Amsterdam,Netherlands,http://phish.net/setlists/?d=1997-02-17,,"February 17, 1997",17 years ago,1997-02-17,1252287567,1997,,Paradiso,446
Phish,Paris,France,http://phish.net/setlists/?d=1997-02-18,,"February 18, 1997",17 years ago,1997-02-18,1252289219,1997,,Bataclan,447
Phish,Milan,Italy,http://phish.net/setlists/?d=1997-02-20,,"February 20, 1997",17 years ago,1997-02-20,1252291891,1997,,Teatro Smeraldo,448
Phish,Florence,Italy,http://phish.net/setlists/?d=1997-02-21,,"February 21, 1997",17 years ago,1997-02-21,1252294022,1997,,Tenax,449
Phish,Rome,Italy,http://phish.net/setlists/?d=1997-02-22,,"February 22, 1997",17 years ago,1997-02-22,1252369673,1997,,Teatro Olimpico,462
Phish,Cortemaggiore,Italy,http://phish.net/setlists/?d=1997-02-23,,"February 23, 1997",17 years ago,1997-02-23,1252369948,1997,,Fillmore,463
Phish,Munich,Germany,http://phish.net/setlists/?d=1997-02-25,,"February 25, 1997",17 years ago,1997-02-25,1252370320,1997,,Incognito,464
Phish,Baden-Baden,Germany,http://phish.net/setlists/?d=1997-02-26,,"February 26, 1997",17 years ago,1997-02-26,1252370557,1997,,SWF3 Studios,465
Phish,Stuttgart,Germany,http://phish.net/setlists/?d=1997-02-26,,"February 26, 1997",17 years ago,1997-02-26,1252371176,1997,,Longhorn,466
Phish,Berlin,Germany,http://phish.net/setlists/?d=1997-02-28,,"February 28, 1997",17 years ago,1997-02-28,1252371468,1997,,,469
Phish,Hamburg,Germany,http://phish.net/setlists/?d=1997-03-01,,"March 01, 1997",17 years ago,1997-03-01,1252372484,1997,,Markethalle,155
Phish,Copenhagen,Denmark,http://phish.net/setlists/?d=1997-03-02,,"March 02, 1997",17 years ago,1997-03-02,1252372797,1997,,Pumpehuset,471
Phish,New York,USA,http://phish.net/setlists/?d=1997-03-05,,"March 05, 1997",17 years ago,1997-03-05,1252372895,1997,NY,Ed Sullivan Theater,228
Phish,Burlington,USA,http://phish.net/setlists/?d=1997-03-18,,"March 18, 1997",17 years ago,1997-03-18,1252373305,1997,VT,The Flynn Theatre,16
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1997-05-18,,"May 18, 1997",17 years ago,1997-05-18,1252373427,1997,PA,CoreStates Center,762
Phish,Charlotte,USA,http://phish.net/setlists/?d=1997-06-06,,"June 06, 1997",17 years ago,1997-06-06,1252425110,1997,VT,Brad Sands's and Pete Carini's House,477
Phish,Dublin,Ireland,http://phish.net/setlists/?d=1997-06-13,,"June 13, 1997",17 years ago,1997-06-13,1252426196,1997,,The S.F.X. Centre,478
Phish,Dublin,Ireland,http://phish.net/setlists/?d=1997-06-14,,"June 14, 1997",17 years ago,1997-06-14,1252428769,1997,,The S.F.X. Centre,478
Phish,London,England,http://phish.net/setlists/?d=1997-06-16,,"June 16, 1997",17 years ago,1997-06-16,1252429155,1997,,Royal Albert Hall,479
Phish,Vienna,Austria,http://phish.net/setlists/?d=1997-06-19,,"June 19, 1997",17 years ago,1997-06-19,1252430569,1997,,Arena,480
Phish,Prague,Czech Republic,http://phish.net/setlists/?d=1997-06-20,,"June 20, 1997",17 years ago,1997-06-20,1252464722,1997,,Archa Theater,481
Phish,Scheessel,Germany,http://phish.net/setlists/?d=1997-06-21,,"June 21, 1997",17 years ago,1997-06-21,1252466160,1997,,Hurricane Festival,482
Phish,"St. Goarshausen, Koblenz",Germany,http://phish.net/setlists/?d=1997-06-22,,"June 22, 1997",17 years ago,1997-06-22,1252466382,1997,,Loreley,483
Phish,Strasbourg,France,http://phish.net/setlists/?d=1997-06-24,,"June 24, 1997",17 years ago,1997-06-24,1252466691,1997,,La Laiterie,484
Phish,Lille,France,http://phish.net/setlists/?d=1997-06-25,,"June 25, 1997",17 years ago,1997-06-25,1252467602,1997,,,485
Phish,Somerset,England,http://phish.net/setlists/?d=1997-06-27,,"June 27, 1997",17 years ago,1997-06-27,1252468617,1997,,Worthy Farm,487
Phish,Roskilde,Denmark,http://phish.net/setlists/?d=1997-06-29,,"June 29, 1997",17 years ago,1997-06-29,1252468779,1997,,Roskilde Festival,195
Phish,Amsterdam,Netherlands,http://phish.net/setlists/?d=1997-07-01,,"July 01, 1997",17 years ago,1997-07-01,1252469302,1997,,Paradiso,446
