artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Burgettstown,USA,http://phish.net/setlists/?d=2000-07-07,,"July 07, 2000",14 years ago,2000-07-07,1252032213,2000,PA,Star Lake Amphitheatre,400
Phish,East Troy,USA,http://phish.net/setlists/?d=2000-07-08,,"July 08, 2000",14 years ago,2000-07-08,1252032409,2000,WI,Alpine Valley Music Theatre,3
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-10,,"July 10, 2000",14 years ago,2000-07-10,1252032689,2000,IN,Deer Creek Music Center,401
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-11,,"July 11, 2000",14 years ago,2000-07-11,1252033181,2000,IN,Deer Creek Music Center,401
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-12,,"July 12, 2000",14 years ago,2000-07-12,1252033560,2000,IN,Deer Creek Music Center,401
Phish,Columbus,USA,http://phish.net/setlists/?d=2000-07-14,,"July 14, 2000",14 years ago,2000-07-14,1252033907,2000,OH,Polaris Amphitheater,387
Phish,Columbus,USA,http://phish.net/setlists/?d=2000-07-15,,"July 15, 2000",14 years ago,2000-07-15,1252034378,2000,OH,Polaris Amphitheater,387
Phish,Austin,USA,http://phish.net/setlists/?d=2000-07-17,,"July 17, 2000",13 years ago,2000-07-17,1252034686,2000,TX,"KLRU Studios, University of Texas",388
Phish,Albany,USA,http://phish.net/setlists/?d=2000-09-08,,"September 08, 2000",13 years ago,2000-09-08,1252035068,2000,NY,Pepsi Arena,273
Phish,Albany,USA,http://phish.net/setlists/?d=2000-09-09,,"September 09, 2000",13 years ago,2000-09-09,1252035400,2000,NY,Pepsi Arena,273
Phish,Mansfield,USA,http://phish.net/setlists/?d=2000-09-11,,"September 11, 2000",13 years ago,2000-09-11,1252035823,2000,MA,Tweeter Center,402
Phish,Mansfield,USA,http://phish.net/setlists/?d=2000-09-12,,"September 12, 2000",13 years ago,2000-09-12,1252036061,2000,MA,Tweeter Center,402
Phish,Darien Center,USA,http://phish.net/setlists/?d=2000-09-14,,"September 14, 2000",13 years ago,2000-09-14,1252036352,2000,NY,Darien Lake Performing Arts Center,361
Phish,Hershey,USA,http://phish.net/setlists/?d=2000-09-15,,"September 15, 2000",13 years ago,2000-09-15,1252036584,2000,PA,Hersheypark Stadium,389
Phish,Columbia,USA,http://phish.net/setlists/?d=2000-09-17,,"September 17, 2000",13 years ago,2000-09-17,1249948108,2000,MD,Merriweather Post Pavilion,9
Phish,Cuyahoga Falls,USA,http://phish.net/setlists/?d=2000-09-18,,"September 18, 2000",13 years ago,2000-09-18,1252037665,2000,OH,Blossom Music Center,223
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2000-09-20,,"September 20, 2000",13 years ago,2000-09-20,1252037936,2000,OH,Riverbend Music Center,390
Phish,Rosemont,USA,http://phish.net/setlists/?d=2000-09-22,,"September 22, 2000",13 years ago,2000-09-22,1252038897,2000,IL,Allstate Arena,237
Phish,Rosemont,USA,http://phish.net/setlists/?d=2000-09-23,,"September 23, 2000",13 years ago,2000-09-23,1252039301,2000,IL,Allstate Arena,237
Phish,Minneapolis,USA,http://phish.net/setlists/?d=2000-09-24,,"September 24, 2000",13 years ago,2000-09-24,1252039847,2000,MN,Target Center,158
Phish,Bonner Springs,USA,http://phish.net/setlists/?d=2000-09-25,,"September 25, 2000",13 years ago,2000-09-25,1252040245,2000,KS,Sandstone Amphitheatre,403
Phish,Englewood,USA,http://phish.net/setlists/?d=2000-09-27,,"September 27, 2000",13 years ago,2000-09-27,1252040463,2000,CO,Fiddler's Green,391
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2000-09-29,,"September 29, 2000",13 years ago,2000-09-29,1252040690,2000,NV,Thomas & Mack Center,230
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2000-09-30,,"September 30, 2000",13 years ago,2000-09-30,1252041076,2000,NV,Thomas & Mack Center,230
Phish,Phoenix,USA,http://phish.net/setlists/?d=2000-10-01,,"October 01, 2000",13 years ago,2000-10-01,1252041434,2000,AZ,Desert Sky Pavilion,404
Phish,Burbank,USA,http://phish.net/setlists/?d=2000-10-03,,"October 03, 2000",13 years ago,2000-10-03,1252041742,2000,CA,NBC Studios,392
Phish,Chula Vista,USA,http://phish.net/setlists/?d=2000-10-04,,"October 04, 2000",13 years ago,2000-10-04,1252041962,2000,CA,Coors Amphitheatre,245
Phish,Irvine,USA,http://phish.net/setlists/?d=2000-10-05,,"October 05, 2000",13 years ago,2000-10-05,1252042383,2000,CA,Verizon Wireless Amphitheater,393
Phish,Mountain View,USA,http://phish.net/setlists/?d=2000-10-06,,"October 06, 2000",13 years ago,2000-10-06,1252042694,2000,CA,Shoreline Amphitheatre,247
Phish,Mountain View,USA,http://phish.net/setlists/?d=2000-10-07,,"October 07, 2000",13 years ago,2000-10-07,1252043276,2000,CA,Shoreline Amphitheatre,247
