artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,New York,USA,http://phish.net/setlists/?d=2010-03-15,,"March 15, 2010",4 years ago,2010-03-15,1268698243,2010,NY,The Waldorf Astoria,764
Phish,New York,USA,http://phish.net/setlists/?d=2010-05-13,,"May 13, 2010",4 years ago,2010-05-13,1273798269,2010,NY,"NBC Television Studios, Studio 6B",770
Phish,Bridgeview,USA,http://phish.net/setlists/?d=2010-06-11,,"June 11, 2010",4 years ago,2010-06-11,1268785855,2010,IL,Toyota Park,519
Phish,Cuyahoga Falls,USA,http://phish.net/setlists/?d=2010-06-12,,"June 12, 2010",4 years ago,2010-06-12,1268785944,2010,OH,Blossom Music Center,223
Phish,Hershey,USA,http://phish.net/setlists/?d=2010-06-13,,"June 13, 2010",4 years ago,2010-06-13,1268786010,2010,PA,Hersheypark Stadium,389
Phish,Portsmouth,USA,http://phish.net/setlists/?d=2010-06-15,,"June 15, 2010",4 years ago,2010-06-15,1268786170,2010,VA,nTelos Pavilion,765
Phish,Hartford,USA,http://phish.net/setlists/?d=2010-06-17,,"June 17, 2010",4 years ago,2010-06-17,1268786283,2010,CT,The Comcast Theatre,523
Phish,Hartford,USA,http://phish.net/setlists/?d=2010-06-18,,"June 18, 2010",4 years ago,2010-06-18,1268786361,2010,CT,The Comcast Theatre,523
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2010-06-19,,"June 19, 2010",4 years ago,2010-06-19,1268786455,2010,NY,Saratoga Performing Arts Center,220
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2010-06-20,,"June 20, 2010",4 years ago,2010-06-20,1268786603,2010,NY,Saratoga Performing Arts Center,220
Phish,Mansfield,USA,http://phish.net/setlists/?d=2010-06-22,,"June 22, 2010",4 years ago,2010-06-22,1268786710,2010,MA,Comcast Center,500
Phish,Camden,USA,http://phish.net/setlists/?d=2010-06-24,,"June 24, 2010",4 years ago,2010-06-24,1268786894,2010,NJ,Susquehanna Bank Center,501
Phish,Camden,USA,http://phish.net/setlists/?d=2010-06-25,,"June 25, 2010",4 years ago,2010-06-25,1268787021,2010,NJ,Susquehanna Bank Center,501
Phish,Columbia,USA,http://phish.net/setlists/?d=2010-06-26,,"June 26, 2010",4 years ago,2010-06-26,1268787146,2010,MD,Merriweather Post Pavilion,9
Phish,Columbia,USA,http://phish.net/setlists/?d=2010-06-27,,"June 27, 2010",4 years ago,2010-06-27,1268787273,2010,MD,Merriweather Post Pavilion,9
Phish,Canandaigua,USA,http://phish.net/setlists/?d=2010-06-29,,"June 29, 2010",4 years ago,2010-06-29,1268787758,2010,NY,CMAC Performing Arts Center ,766
Phish,Raleigh,USA,http://phish.net/setlists/?d=2010-07-01,,"July 01, 2010",4 years ago,2010-07-01,1268787923,2010,NC,Time Warner Cable Music Pavilion at Walnut Creek ,767
Phish,Charlotte,USA,http://phish.net/setlists/?d=2010-07-02,,"July 02, 2010",4 years ago,2010-07-02,1268789164,2010,NC,Verizon Wireless Amphitheatre - Charlotte,261
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2010-07-03,,"July 03, 2010",4 years ago,2010-07-03,1268789703,2010,GA,Verizon Wireless Amphitheatre at Encore Park,768
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2010-07-04,,"July 04, 2010",4 years ago,2010-07-04,1268789746,2010,GA,Verizon Wireless Amphitheatre at Encore Park,768
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-05,,"August 05, 2010",3 years ago,2010-08-05,1268790393,2010,CA,William Randolph Hearst Greek Theatre,372
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-06,,"August 06, 2010",3 years ago,2010-08-06,1268790471,2010,CA,William Randolph Hearst Greek Theatre,372
Phish,Berkeley,USA,http://phish.net/setlists/?d=2010-08-07,,"August 07, 2010",3 years ago,2010-08-07,1268790520,2010,CA,William Randolph Hearst Greek Theatre,372
Phish,Telluride,USA,http://phish.net/setlists/?d=2010-08-09,,"August 09, 2010",3 years ago,2010-08-09,1268791048,2010,CO,Telluride Town Park,769
Phish,Telluride,USA,http://phish.net/setlists/?d=2010-08-10,,"August 10, 2010",3 years ago,2010-08-10,1268791133,2010,CO,Telluride Town Park,769
Phish,Noblesville,USA,http://phish.net/setlists/?d=2010-08-12,,"August 12, 2010",3 years ago,2010-08-12,1268791228,2010,IN,Verizon Wireless Music Center,4
Phish,Noblesville,USA,http://phish.net/setlists/?d=2010-08-13,,"August 13, 2010",3 years ago,2010-08-13,1268791284,2010,IN,Verizon Wireless Music Center,4
Phish,East Troy,USA,http://phish.net/setlists/?d=2010-08-14,,"August 14, 2010",3 years ago,2010-08-14,1268791340,2010,WI,Alpine Valley Music Theatre,3
Phish,East Troy,USA,http://phish.net/setlists/?d=2010-08-15,,"August 15, 2010",3 years ago,2010-08-15,1268791403,2010,WI,Alpine Valley Music Theatre,3
Phish,Wantagh,USA,http://phish.net/setlists/?d=2010-08-17,,"August 17, 2010",3 years ago,2010-08-17,1268791496,2010,NY,Nikon at Jones Beach Theater,499
Phish,Wantagh,USA,http://phish.net/setlists/?d=2010-08-18,,"August 18, 2010",3 years ago,2010-08-18,1268791551,2010,NY,Nikon at Jones Beach Theater,499
Phish,Austin,USA,http://phish.net/setlists/?d=2010-10-08,,"October 08, 2010",3 years ago,2010-10-08,1274184250,2010,TX,Zilker Park,771
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-10,,"October 10, 2010",3 years ago,2010-10-10,1282686778,2010,CO,1stBank Center,772
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-11,,"October 11, 2010",3 years ago,2010-10-11,1282686815,2010,CO,1stBank Center,772
Phish,Broomfield,USA,http://phish.net/setlists/?d=2010-10-12,,"October 12, 2010",3 years ago,2010-10-12,1282686844,2010,CO,1stBank Center,772
Phish,North Charleston,USA,http://phish.net/setlists/?d=2010-10-15,,"October 15, 2010",3 years ago,2010-10-15,1282686940,2010,SC,North Charleston Coliseum,698
Phish,North Charleston,USA,http://phish.net/setlists/?d=2010-10-16,,"October 16, 2010",3 years ago,2010-10-16,1282686980,2010,SC,North Charleston Coliseum,698
Phish,Augusta,USA,http://phish.net/setlists/?d=2010-10-19,,"October 19, 2010",3 years ago,2010-10-19,1282687149,2010,ME,Augusta Civic Center,773
Phish,Utica,USA,http://phish.net/setlists/?d=2010-10-20,,"October 20, 2010",3 years ago,2010-10-20,1282687275,2010,NY,Utica Memorial Auditorium,774
Phish,Providence,USA,http://phish.net/setlists/?d=2010-10-22,,"October 22, 2010",3 years ago,2010-10-22,1282687370,2010,RI,Dunkin Donuts Center,775
