artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Gainesville,USA,http://phish.net/setlists/?d=1996-11-03,,"November 03, 1996",17 years ago,1996-11-03,1253146286,1996,FL,"O'Connell Center, University of Florida",694
Phish,Knoxville,USA,http://phish.net/setlists/?d=1996-11-06,,"November 06, 1996",17 years ago,1996-11-06,1253147945,1996,TN,Knoxville Civic Coliseum,709
Phish,Lexington,USA,http://phish.net/setlists/?d=1996-11-07,,"November 07, 1996",17 years ago,1996-11-07,1253148349,1996,KY,Rupp Arena,710
Phish,Champaign,USA,http://phish.net/setlists/?d=1996-11-08,,"November 08, 1996",17 years ago,1996-11-08,1253148582,1996,IL,"Assembly Hall, University of Illinois",522
Phish,Auburn Hills,USA,http://phish.net/setlists/?d=1996-11-09,,"November 09, 1996",17 years ago,1996-11-09,1253148771,1996,MI,The Palace of Auburn Hills,421
Phish,Grand Rapids,USA,http://phish.net/setlists/?d=1996-11-11,,"November 11, 1996",17 years ago,1996-11-11,1253149026,1996,MI,Van Andel Arena,573
Phish,Minneapolis,USA,http://phish.net/setlists/?d=1996-11-13,,"November 13, 1996",17 years ago,1996-11-13,1250984845,1996,MN,Target Center,158
Phish,Ames,USA,http://phish.net/setlists/?d=1996-11-14,,"November 14, 1996",17 years ago,1996-11-14,1250984930,1996,IA,Hilton Coliseum,172
Phish,St. Louis,USA,http://phish.net/setlists/?d=1996-11-15,,"November 15, 1996",17 years ago,1996-11-15,1253149506,1996,MO,Kiel Center,711
Phish,Omaha,USA,http://phish.net/setlists/?d=1996-11-16,,"November 16, 1996",17 years ago,1996-11-16,1253149804,1996,NE,Civic Auditorium,712
Phish,Memphis,USA,http://phish.net/setlists/?d=1996-11-18,,"November 18, 1996",17 years ago,1996-11-18,1253150897,1996,TN,Mid-South Coliseum,715
Phish,Kansas City,USA,http://phish.net/setlists/?d=1996-11-19,,"November 19, 1996",17 years ago,1996-11-19,1253151189,1996,MO,Municipal Auditorium,687
Phish,Spokane,USA,http://phish.net/setlists/?d=1996-11-22,,"November 22, 1996",17 years ago,1996-11-22,1253151458,1996,WA,Spokane Arena,718
Phish,"Vancouver, British Columbia",Canada,http://phish.net/setlists/?d=1996-11-23,,"November 23, 1996",17 years ago,1996-11-23,1253151760,1996,,Pacific Coliseum,719
Phish,Portland,USA,http://phish.net/setlists/?d=1996-11-24,,"November 24, 1996",17 years ago,1996-11-24,1253152051,1996,OR,Memorial Coliseum,657
Phish,Seattle,USA,http://phish.net/setlists/?d=1996-11-27,,"November 27, 1996",17 years ago,1996-11-27,1253152329,1996,WA,Key Arena,721
Phish,Daly City,USA,http://phish.net/setlists/?d=1996-11-29,,"November 29, 1996",17 years ago,1996-11-29,1250985074,1996,CA,The Cow Palace,173
Phish,Sacramento,USA,http://phish.net/setlists/?d=1996-11-30,,"November 30, 1996",17 years ago,1996-11-30,1253153828,1996,CA,ARCO Arena,723
Phish,Los Angeles,USA,http://phish.net/setlists/?d=1996-12-01,,"December 01, 1996",17 years ago,1996-12-01,1253154332,1996,CA,"Pauley Pavilion, University of California Los Angeles",724
Phish,Phoenix,USA,http://phish.net/setlists/?d=1996-12-02,,"December 02, 1996",17 years ago,1996-12-02,1253154505,1996,AZ,America West Arena,725
Phish,Inglewood,USA,http://phish.net/setlists/?d=1996-12-03,,"December 03, 1996",17 years ago,1996-12-03,1253154651,1996,CA,Great Western Forum,229
Phish,San Diego,USA,http://phish.net/setlists/?d=1996-12-04,,"December 04, 1996",17 years ago,1996-12-04,1253154897,1996,CA,Sports Arena,726
Phish,Las Vegas,USA,http://phish.net/setlists/?d=1996-12-06,,"December 06, 1996",17 years ago,1996-12-06,1253155576,1996,NV,The Aladdin Theatre,727
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1996-12-28,,"December 28, 1996",17 years ago,1996-12-28,1253162904,1996,PA,CoreStates Spectrum,524
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1996-12-29,,"December 29, 1996",17 years ago,1996-12-29,1253163220,1996,PA,CoreStates Spectrum,524
Phish,Boston,USA,http://phish.net/setlists/?d=1996-12-30,,"December 30, 1996",17 years ago,1996-12-30,1250994067,1996,MA,FleetCenter,186
Phish,Boston,USA,http://phish.net/setlists/?d=1996-12-31,,"December 31, 1996",17 years ago,1996-12-31,1253163867,1996,MA,FleetCenter,186
