artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-02-03,,"February 03, 1986",28 years ago,1986-02-03,1252183401,1986,VT,Hunt's,10
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-02-28,,"February 28, 1986",28 years ago,1986-02-28,1252183679,1986,VT,"Slade Hall, University of Vermont",246
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-04-01,,"April 01, 1986",28 years ago,1986-04-01,1252184007,1986,VT,Hunt's,10
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-04-15,,"April 15, 1986",28 years ago,1986-04-15,1252184379,1986,VT,University of Vermont,348
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-04-29,,"April 29, 1986",28 years ago,1986-04-29,1252184512,1986,VT,University of Vermont,348
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-05-16,,"May 16, 1986",28 years ago,1986-05-16,1252184603,1986,VT,Memorial Auditorium Basement,350
Phish,Plainfield,USA,http://phish.net/setlists/?d=1986-05-17,,"May 17, 1986",28 years ago,1986-05-17,1252184754,1986,VT,Goddard College,347
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-05-24,,"May 24, 1986",28 years ago,1986-05-24,1252185491,1986,VT,Hunt's,10
Phish,Boston,USA,http://phish.net/setlists/?d=1986-06-01,,"June 01, 1986",28 years ago,1986-06-01,1252185582,1986,MA,Boston Harbor,422
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-09-03,,"September 03, 1986",27 years ago,1986-09-03,1252185617,1986,VT,Hunt's,10
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-09-10,,"September 10, 1986",27 years ago,1986-09-10,1252185645,1986,VT,Finbar's,346
Phish,Johnson,USA,http://phish.net/setlists/?d=1986-09-26,,"September 26, 1986",27 years ago,1986-09-26,1252185726,1986,VT,Private Party,423
Phish,Plainfield,USA,http://phish.net/setlists/?d=1986-10-12,,"October 12, 1986",27 years ago,1986-10-12,1252185870,1986,VT,"Haybarn Theater, Goddard College",424
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-10-15,,"October 15, 1986",27 years ago,1986-10-15,1252186198,1986,VT,Hunt's,10
Phish,Plainfield,USA,http://phish.net/setlists/?d=1986-10-31,,"October 31, 1986",27 years ago,1986-10-31,1252186614,1986,VT,"Sculpture Room, Goddard College",426
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-11-07,,"November 07, 1986",27 years ago,1986-11-07,1252186691,1986,VT,"Marsh Hall Dining Room, University of Vermont",427
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-11-14,,"November 14, 1986",27 years ago,1986-11-14,1252186718,1986,VT,"Slade Hall, University of Vermont",246
Phish,Burlington,USA,http://phish.net/setlists/?d=1986-11-18,,"November 18, 1986",27 years ago,1986-11-18,1252186748,1986,VT,Nectar's,2
Phish,Shelburne,USA,http://phish.net/setlists/?d=1986-12-06,,"December 06, 1986",27 years ago,1986-12-06,1252187221,1986,VT,The Ranch,65
