artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Niigata,Japan,http://phish.net/setlists/?d=1999-07-30,,"July 30, 1999",14 years ago,1999-07-30,1252121711,1999,,Naeba Ski Resort,409
Phish,Niigata,Japan,http://phish.net/setlists/?d=1999-07-31,,"July 31, 1999",14 years ago,1999-07-31,1252122241,1999,,Naeba Ski Resort,409
Phish,Niigata,Japan,http://phish.net/setlists/?d=1999-08-01,,"August 01, 1999",14 years ago,1999-08-01,1252122516,1999,,Naeba Ski Resort,409
Phish,Stowe,USA,http://phish.net/setlists/?d=1999-09-04,,"September 04, 1999",14 years ago,1999-09-04,1252122898,1999,VT,Chris Kuroda's Wedding,410
Phish,"Vancouver, British Columbia",Canada,http://phish.net/setlists/?d=1999-09-09,,"September 09, 1999",14 years ago,1999-09-09,1252123272,1999,,GM Place,411
Phish,George,USA,http://phish.net/setlists/?d=1999-09-10,,"September 10, 1999",14 years ago,1999-09-10,1252124038,1999,WA,Gorge Amphitheatre,248
Phish,George,USA,http://phish.net/setlists/?d=1999-09-11,,"September 11, 1999",14 years ago,1999-09-11,1252168844,1999,WA,Gorge Amphitheatre,248
Phish,Portland,USA,http://phish.net/setlists/?d=1999-09-12,,"September 12, 1999",14 years ago,1999-09-12,1252169109,1999,OR,Portland Meadows,412
Phish,Boise,USA,http://phish.net/setlists/?d=1999-09-14,,"September 14, 1999",14 years ago,1999-09-14,1252173430,1999,ID,Boise State University Pavilion,413
Phish,Mountain View,USA,http://phish.net/setlists/?d=1999-09-16,,"September 16, 1999",14 years ago,1999-09-16,1252173770,1999,CA,Shoreline Amphitheatre,247
Phish,Mountain View,USA,http://phish.net/setlists/?d=1999-09-17,,"September 17, 1999",14 years ago,1999-09-17,1252174263,1999,CA,Shoreline Amphitheatre,247
Phish,Chula Vista,USA,http://phish.net/setlists/?d=1999-09-18,,"September 18, 1999",14 years ago,1999-09-18,1252174698,1999,CA,Coors Amphitheatre,245
Phish,Irvine,USA,http://phish.net/setlists/?d=1999-09-19,,"September 19, 1999",14 years ago,1999-09-19,1252174985,1999,CA,Irvine Meadows,414
Phish,Tucson,USA,http://phish.net/setlists/?d=1999-09-21,,"September 21, 1999",14 years ago,1999-09-21,1252175199,1999,AZ,Pima County Fairgrounds,291
Phish,Las Cruces,USA,http://phish.net/setlists/?d=1999-09-22,,"September 22, 1999",14 years ago,1999-09-22,1252177608,1999,NM,Pan American Center,292
Phish,Austin,USA,http://phish.net/setlists/?d=1999-09-24,,"September 24, 1999",14 years ago,1999-09-24,1252177988,1999,TX,South Park Meadows,415
Phish,The Woodlands,USA,http://phish.net/setlists/?d=1999-09-25,,"September 25, 1999",14 years ago,1999-09-25,1252178247,1999,TX,Cynthia Woods Mitchell Pavilion,416
Phish,New Orleans,USA,http://phish.net/setlists/?d=1999-09-26,,"September 26, 1999",14 years ago,1999-09-26,1252180267,1999,LA,"Kiefer UNO Lakefront Arena, University of New Orleans",417
Phish,Pelham,USA,http://phish.net/setlists/?d=1999-09-28,,"September 28, 1999",14 years ago,1999-09-28,1252180531,1999,AL,Oak Mountain Amphitheatre,418
Phish,Memphis,USA,http://phish.net/setlists/?d=1999-09-29,,"September 29, 1999",14 years ago,1999-09-29,1252180916,1999,TN,Pyramid Arena,419
Phish,Ames,USA,http://phish.net/setlists/?d=1999-10-01,,"October 01, 1999",14 years ago,1999-10-01,1252181445,1999,IA,Hilton Coliseum,172
Phish,Minneapolis,USA,http://phish.net/setlists/?d=1999-10-02,,"October 02, 1999",14 years ago,1999-10-02,1252181689,1999,MN,Target Center,158
Phish,Rosemont,USA,http://phish.net/setlists/?d=1999-10-03,,"October 03, 1999",14 years ago,1999-10-03,1252182051,1999,IL,Allstate Arena,237
Phish,Normal,USA,http://phish.net/setlists/?d=1999-10-04,,"October 04, 1999",14 years ago,1999-10-04,1252182486,1999,IL,"Redbird Arena, Illinois State University",420
Phish,Uniondale,USA,http://phish.net/setlists/?d=1999-10-07,,"October 07, 1999",14 years ago,1999-10-07,1252182770,1999,NY,Nassau Coliseum,242
Phish,Uniondale,USA,http://phish.net/setlists/?d=1999-10-08,,"October 08, 1999",14 years ago,1999-10-08,1252183018,1999,NY,Nassau Coliseum,242
Phish,Albany,USA,http://phish.net/setlists/?d=1999-10-09,,"October 09, 1999",14 years ago,1999-10-09,1252183222,1999,NY,Pepsi Arena,273
Phish,Albany,USA,http://phish.net/setlists/?d=1999-10-10,,"October 10, 1999",14 years ago,1999-10-10,1252183448,1999,NY,Pepsi Arena,273
Phish,Auburn Hills,USA,http://phish.net/setlists/?d=1999-12-02,,"December 02, 1999",14 years ago,1999-12-02,1252184014,1999,MI,The Palace of Auburn Hills,421
Phish,Cincinnati,USA,http://phish.net/setlists/?d=1999-12-03,,"December 03, 1999",14 years ago,1999-12-03,1252186283,1999,OH,Firstar Center,425
Phish,Cincinnati,USA,http://phish.net/setlists/?d=1999-12-04,,"December 04, 1999",14 years ago,1999-12-04,1252187066,1999,OH,Firstar Center,425
Phish,Rochester,USA,http://phish.net/setlists/?d=1999-12-05,,"December 05, 1999",14 years ago,1999-12-05,1252187387,1999,NY,BlueCross Arena,429
Phish,Portland,USA,http://phish.net/setlists/?d=1999-12-07,,"December 07, 1999",14 years ago,1999-12-07,1252187995,1999,ME,Cumberland County Civic Center,208
Phish,Portland,USA,http://phish.net/setlists/?d=1999-12-08,,"December 08, 1999",14 years ago,1999-12-08,1252188202,1999,ME,Cumberland County Civic Center,208
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1999-12-10,,"December 10, 1999",14 years ago,1999-12-10,1252210345,1999,PA,First Union Spectrum,240
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1999-12-11,,"December 11, 1999",14 years ago,1999-12-11,1252268862,1999,PA,First Union Spectrum,240
Phish,Hartford,USA,http://phish.net/setlists/?d=1999-12-12,,"December 12, 1999",14 years ago,1999-12-12,1252269379,1999,CT,Hartford Civic Center,439
Phish,Providence,USA,http://phish.net/setlists/?d=1999-12-13,,"December 13, 1999",14 years ago,1999-12-13,1252269671,1999,RI,Providence Civic Center,440
Phish,Washington,USA,http://phish.net/setlists/?d=1999-12-15,,"December 15, 1999",14 years ago,1999-12-15,1252270124,1999,DC,MCI Center,441
Phish,Raleigh,USA,http://phish.net/setlists/?d=1999-12-16,,"December 16, 1999",14 years ago,1999-12-16,1252272323,1999,NC,Reynolds Coliseum,442
Phish,Hampton,USA,http://phish.net/setlists/?d=1999-12-17,,"December 17, 1999",14 years ago,1999-12-17,1252272565,1999,VA,Hampton Coliseum,6
Phish,Hampton,USA,http://phish.net/setlists/?d=1999-12-18,,"December 18, 1999",14 years ago,1999-12-18,1252273757,1999,VA,Hampton Coliseum,6
Phish,Big Cypress,USA,http://phish.net/setlists/?d=1999-12-29,,"December 29, 1999",14 years ago,1999-12-29,1252273989,1999,FL,Big Cypress Seminole Indian Reservation,443
Phish,Big Cypress,USA,http://phish.net/setlists/?d=1999-12-30,,"December 30, 1999",14 years ago,1999-12-30,1252274497,1999,FL,Big Cypress Seminole Indian Reservation,443
Phish,Big Cypress,USA,http://phish.net/setlists/?d=1999-12-31,,"December 31, 1999",14 years ago,1999-12-31,1252275436,1999,FL,Big Cypress Seminole Indian Reservation,443
