artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Boston,USA,http://phish.net/setlists/?d=1993-01-28,,"January 28, 1993",21 years ago,1993-01-28,1251259621,1993,MA,Hard Rock Cafe,279
Phish,Portland,USA,http://phish.net/setlists/?d=1993-02-03,,"February 03, 1993",21 years ago,1993-02-03,1250977405,1993,ME,Portland Expo,168
Phish,Providence,USA,http://phish.net/setlists/?d=1993-02-04,,"February 04, 1993",21 years ago,1993-02-04,1250978937,1993,RI,Providence Performing Arts Center,169
Phish,New York,USA,http://phish.net/setlists/?d=1993-02-05,,"February 05, 1993",21 years ago,1993-02-05,1250981113,1993,NY,Roseland Ballroom,96
Phish,New York,USA,http://phish.net/setlists/?d=1993-02-06,,"February 06, 1993",21 years ago,1993-02-06,1250982072,1993,NY,Roseland Ballroom,96
Phish,Washington,USA,http://phish.net/setlists/?d=1993-02-07,,"February 07, 1993",21 years ago,1993-02-07,1250983333,1993,DC,"Lisner Auditorium, George Washington University",97
Phish,Rochester,USA,http://phish.net/setlists/?d=1993-02-09,,"February 09, 1993",21 years ago,1993-02-09,1250985635,1993,NY,Auditorium Theatre,174
Phish,Geneva,USA,http://phish.net/setlists/?d=1993-02-10,,"February 10, 1993",21 years ago,1993-02-10,1250986793,1993,NY,Smith Opera House,175
Phish,Bloomsburg,USA,http://phish.net/setlists/?d=1993-02-11,,"February 11, 1993",21 years ago,1993-02-11,1250987295,1993,PA,Haas Center for the Arts,176
Phish,Poughkeepsie,USA,http://phish.net/setlists/?d=1993-02-12,,"February 12, 1993",21 years ago,1993-02-12,1250989002,1993,NY,Mid-Hudson Civic Center,177
Phish,Newark,USA,http://phish.net/setlists/?d=1993-02-13,,"February 13, 1993",21 years ago,1993-02-13,1250991287,1993,DE,"Bob Carpenter Center, University of Delaware",36
Phish,Chapel Hill,USA,http://phish.net/setlists/?d=1993-02-15,,"February 15, 1993",21 years ago,1993-02-15,1250992249,1993,NC,"Memorial Hall, University of North Carolina",178
Phish,Winston-Salem,USA,http://phish.net/setlists/?d=1993-02-17,,"February 17, 1993",21 years ago,1993-02-17,1251092596,1993,NC,Benton Convention Center,187
Phish,Knoxville,USA,http://phish.net/setlists/?d=1993-02-18,,"February 18, 1993",21 years ago,1993-02-18,1251093264,1993,TN,Electric Ballroom,234
Phish,Atlanta,USA,http://phish.net/setlists/?d=1993-02-19,,"February 19, 1993",21 years ago,1993-02-19,1251093896,1993,GA,Roxy Theatre,235
Phish,Atlanta,USA,http://phish.net/setlists/?d=1993-02-20,,"February 20, 1993",21 years ago,1993-02-20,1251095534,1993,GA,Roxy Theatre,235
Phish,Atlanta,USA,http://phish.net/setlists/?d=1993-02-21,,"February 21, 1993",21 years ago,1993-02-21,1251170707,1993,GA,Roxy Theatre,235
Phish,Tallahassee,USA,http://phish.net/setlists/?d=1993-02-22,,"February 22, 1993",21 years ago,1993-02-22,1251171679,1993,FL,The Moon,249
Phish,Orlando,USA,http://phish.net/setlists/?d=1993-02-23,,"February 23, 1993",21 years ago,1993-02-23,1251172576,1993,FL,The Edge Night Club,763
Phish,Miami Beach,USA,http://phish.net/setlists/?d=1993-02-25,,"February 25, 1993",21 years ago,1993-02-25,1251173219,1993,FL,The Cameo Theatre,251
Phish,Tampa,USA,http://phish.net/setlists/?d=1993-02-26,,"February 26, 1993",21 years ago,1993-02-26,1251173861,1993,FL,Ritz Theatre,253
Phish,Gainesville,USA,http://phish.net/setlists/?d=1993-02-27,,"February 27, 1993",21 years ago,1993-02-27,1251174255,1993,FL,Florida Theatre,254
Phish,New Orleans,USA,http://phish.net/setlists/?d=1993-03-02,,"March 02, 1993",21 years ago,1993-03-02,1251174592,1993,LA,Tipitina's,70
Phish,New Orleans,USA,http://phish.net/setlists/?d=1993-03-03,,"March 03, 1993",21 years ago,1993-03-03,1251175119,1993,LA,Tipitina's,70
Phish,Dallas,USA,http://phish.net/setlists/?d=1993-03-05,,"March 05, 1993",21 years ago,1993-03-05,1251176021,1993,TX,Deep Ellum Live,255
Phish,Austin,USA,http://phish.net/setlists/?d=1993-03-06,,"March 06, 1993",21 years ago,1993-03-06,1251176335,1993,TX,Liberty Lunch,71
Phish,Santa Fe,USA,http://phish.net/setlists/?d=1993-03-08,,"March 08, 1993",21 years ago,1993-03-08,1251177141,1993,NM,Sweeney Center,256
Phish,Colorado Springs,USA,http://phish.net/setlists/?d=1993-03-09,,"March 09, 1993",21 years ago,1993-03-09,1251177784,1993,CO,Pike's Peak Center,257
