artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Bangor,USA,http://phish.net/setlists/?d=2013-07-03,,"July 03, 2013",6 months ago,2013-07-03,1363194699,2013,ME,Darling's Waterfront Pavilion,1274
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2013-07-05,,"July 05, 2013",6 months ago,2013-07-05,1363195146,2013,NY,Saratoga Performing Arts Center,220
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2013-07-06,,"July 06, 2013",6 months ago,2013-07-06,1363195185,2013,NY,Saratoga Performing Arts Center,220
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2013-07-07,,"July 07, 2013",6 months ago,2013-07-07,1363195214,2013,NY,Saratoga Performing Arts Center,220
Phish,"Toronto, Ontario",Canada,http://phish.net/setlists/?d=2013-07-09,,"July 09, 2013",6 months ago,2013-07-09,1374643336,2013,,Molson Canadian Amphitheatre,1275
Phish,Holmdel,USA,http://phish.net/setlists/?d=2013-07-10,,"July 10, 2013",6 months ago,2013-07-10,1363195311,2013,NJ,PNC Bank Arts Center,398
Phish,Wantagh,USA,http://phish.net/setlists/?d=2013-07-12,,"July 12, 2013",6 months ago,2013-07-12,1363195397,2013,NY,Nikon at Jones Beach Theater,499
Phish,Columbia,USA,http://phish.net/setlists/?d=2013-07-13,,"July 13, 2013",6 months ago,2013-07-13,1363195429,2013,MD,Merriweather Post Pavilion,9
Phish,Columbia,USA,http://phish.net/setlists/?d=2013-07-14,,"July 14, 2013",6 months ago,2013-07-14,1363195478,2013,MD,Merriweather Post Pavilion,9
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2013-07-16,,"July 16, 2013",6 months ago,2013-07-16,1363195524,2013,GA,Verizon Wireless Amphitheatre at Encore Park,768
Phish,Alpharetta,USA,http://phish.net/setlists/?d=2013-07-17,,"July 17, 2013",6 months ago,2013-07-17,1363195553,2013,GA,Verizon Wireless Amphitheatre at Encore Park,768
Phish,Chicago,USA,http://phish.net/setlists/?d=2013-07-19,,"July 19, 2013",6 months ago,2013-07-19,1363195585,2013,IL,FirstMerit Bank Pavilion at Northerly Island,933
Phish,Chicago,USA,http://phish.net/setlists/?d=2013-07-20,,"July 20, 2013",6 months ago,2013-07-20,1363195615,2013,IL,FirstMerit Bank Pavilion at Northerly Island,933
Phish,Chicago,USA,http://phish.net/setlists/?d=2013-07-21,,"July 21, 2013",6 months ago,2013-07-21,1363195648,2013,IL,FirstMerit Bank Pavilion at Northerly Island,933
Phish,"Toronto, Ontario",Canada,http://phish.net/setlists/?d=2013-07-22,,"July 22, 2013",6 months ago,2013-07-22,1363195268,2013,,Molson Canadian Amphitheatre,1275
Phish,George,USA,http://phish.net/setlists/?d=2013-07-26,,"July 26, 2013",6 months ago,2013-07-26,1363196325,2013,WA,Gorge Amphitheatre,248
Phish,George,USA,http://phish.net/setlists/?d=2013-07-27,,"July 27, 2013",6 months ago,2013-07-27,1363196354,2013,WA,Gorge Amphitheatre,248
Phish,Stateline,USA,http://phish.net/setlists/?d=2013-07-30,,"July 30, 2013",6 months ago,2013-07-30,1363195705,2013,NV,Lake Tahoe Outdoor Arena at Harveys,960
Phish,Stateline,USA,http://phish.net/setlists/?d=2013-07-31,,"July 31, 2013",6 months ago,2013-07-31,1363195738,2013,NV,Lake Tahoe Outdoor Arena at Harveys,960
Phish,San Francisco,USA,http://phish.net/setlists/?d=2013-08-02,,"August 02, 2013",5 months ago,2013-08-02,1363195929,2013,CA,Bill Graham Civic Auditorium,816
Phish,San Francisco,USA,http://phish.net/setlists/?d=2013-08-03,,"August 03, 2013",5 months ago,2013-08-03,1363195961,2013,CA,Bill Graham Civic Auditorium,816
Phish,San Francisco,USA,http://phish.net/setlists/?d=2013-08-04,,"August 04, 2013",5 months ago,2013-08-04,1363195996,2013,CA,Bill Graham Civic Auditorium,816
Phish,Hollywood,USA,http://phish.net/setlists/?d=2013-08-05,,"August 05, 2013",5 months ago,2013-08-05,1363196020,2013,CA,Hollywood Bowl,959
Phish,Commerce City,USA,http://phish.net/setlists/?d=2013-08-30,,"August 30, 2013",5 months ago,2013-08-30,1363196143,2013,CO,Dick's Sporting Goods Park,961
Phish,Commerce City,USA,http://phish.net/setlists/?d=2013-08-31,,"August 31, 2013",5 months ago,2013-08-31,1363196106,2013,CO,Dick's Sporting Goods Park,961
Phish,Commerce City,USA,http://phish.net/setlists/?d=2013-09-01,,"September 01, 2013",4 months ago,2013-09-01,1363196174,2013,CO,Dick's Sporting Goods Park,961
Phish,Hampton,USA,http://phish.net/setlists/?d=2013-10-18,,"October 18, 2013",3 months ago,2013-10-18,1374684125,2013,VA,Hampton Coliseum,6
Phish,Hampton,USA,http://phish.net/setlists/?d=2013-10-19,,"October 19, 2013",3 months ago,2013-10-19,1374684145,2013,VA,Hampton Coliseum,6
Phish,Hampton,USA,http://phish.net/setlists/?d=2013-10-20,,"October 20, 2013",3 months ago,2013-10-20,1374684369,2013,VA,Hampton Coliseum,6
Phish,Rochester,USA,http://phish.net/setlists/?d=2013-10-22,,"October 22, 2013",3 months ago,2013-10-22,1374684404,2013,NY,BlueCross Arena,429
Phish,Glens Falls,USA,http://phish.net/setlists/?d=2013-10-23,,"October 23, 2013",3 months ago,2013-10-23,1374684452,2013,NY,Glens Falls Civic Center,742
Phish,Worcester,USA,http://phish.net/setlists/?d=2013-10-25,,"October 25, 2013",3 months ago,2013-10-25,1374684487,2013,MA,DCU Center,781
Phish,Worcester,USA,http://phish.net/setlists/?d=2013-10-26,,"October 26, 2013",3 months ago,2013-10-26,1374684504,2013,MA,DCU Center,781
Phish,Hartford,USA,http://phish.net/setlists/?d=2013-10-27,,"October 27, 2013",3 months ago,2013-10-27,1374684536,2013,CT,XL Center,1284
Phish,Reading,USA,http://phish.net/setlists/?d=2013-10-29,,"October 29, 2013",3 months ago,2013-10-29,1374684574,2013,PA,The Santander Arena,1283
Phish,Atlantic City,USA,http://phish.net/setlists/?d=2013-10-31,,"October 31, 2013",3 months ago,2013-10-31,1374684620,2013,NJ,Boardwalk Hall,777
Phish,Atlantic City,USA,http://phish.net/setlists/?d=2013-11-01,,"November 01, 2013",2 months ago,2013-11-01,1374684639,2013,NJ,Boardwalk Hall,777
Phish,Atlantic City,USA,http://phish.net/setlists/?d=2013-11-02,,"November 02, 2013",2 months ago,2013-11-02,1374684659,2013,NJ,Boardwalk Hall,777
Phish,New York,USA,http://phish.net/setlists/?d=2013-12-28,,"December 28, 2013",3 weeks ago,2013-12-28,1380047416,2013,NY,Madison Square Garden,157
Phish,New York,USA,http://phish.net/setlists/?d=2013-12-29,,"December 29, 2013",3 weeks ago,2013-12-29,1380047438,2013,NY,Madison Square Garden,157
Phish,New York,USA,http://phish.net/setlists/?d=2013-12-30,,"December 30, 2013",2 weeks ago,2013-12-30,1380047461,2013,NY,Madison Square Garden,157
Phish,New York,USA,http://phish.net/setlists/?d=2013-12-31,,"December 31, 2013",2 weeks ago,2013-12-31,1380047485,2013,NY,Madison Square Garden,157
