artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-01-27,,"January 27, 1988",26 years ago,1988-01-27,1252201493,1988,VT,,13
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-02-03,,"February 03, 1988",26 years ago,1988-02-03,1252201581,1988,VT,,13
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-02-07,,"February 07, 1988",26 years ago,1988-02-07,1252297010,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-02-08,,"February 08, 1988",26 years ago,1988-02-08,1252297186,1988,VT,Nectar's,2
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-02-10,,"February 10, 1988",26 years ago,1988-02-10,1252297223,1988,VT,,13
Phish,Canton,USA,http://phish.net/setlists/?d=1988-02-20,,"February 20, 1988",26 years ago,1988-02-20,1252297276,1988,NY,St. Lawrence University,166
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-02-24,,"February 24, 1988",26 years ago,1988-02-24,1252297456,1988,VT,,13
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-02-26,,"February 26, 1988",26 years ago,1988-02-26,1252297666,1988,VT,"Living and Learning Center, University of Vermont",450
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-03-09,,"March 09, 1988",26 years ago,1988-03-09,1252353638,1988,VT,,13
Phish,Johnson,USA,http://phish.net/setlists/?d=1988-03-11,,"March 11, 1988",26 years ago,1988-03-11,1252353883,1988,VT,"The Base Lodge, Stearns Hall, Johnson State College",461
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-03-12,,"March 12, 1988",26 years ago,1988-03-12,1252354481,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-03-20,,"March 20, 1988",26 years ago,1988-03-20,1252370777,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-03-21,,"March 21, 1988",26 years ago,1988-03-21,1252370928,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-03-22,,"March 22, 1988",26 years ago,1988-03-22,1252370959,1988,VT,Nectar's,2
Phish,New York,USA,http://phish.net/setlists/?d=1988-03-31,,"March 31, 1988",26 years ago,1988-03-31,1252371110,1988,NY,Kenny's Castaways,467
Phish,Amherst,USA,http://phish.net/setlists/?d=1988-04-02,,"April 02, 1988",26 years ago,1988-04-02,1252371223,1988,MA,"Humphries House (The Zoo), Amherst College",468
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-04-06,,"April 06, 1988",26 years ago,1988-04-06,1252371256,1988,VT,,13
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-17,,"April 17, 1988",26 years ago,1988-04-17,1252371284,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-18,,"April 18, 1988",26 years ago,1988-04-18,1252371312,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-19,,"April 19, 1988",26 years ago,1988-04-19,1252371341,1988,VT,Nectar's,2
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-04-22,,"April 22, 1988",26 years ago,1988-04-22,1252371520,1988,VT,University of Vermont,348
Phish,Waitsfield,USA,http://phish.net/setlists/?d=1988-04-27,,"April 27, 1988",26 years ago,1988-04-27,1252371545,1988,VT,,13
Phish,Hamilton,USA,http://phish.net/setlists/?d=1988-04-30,,"April 30, 1988",26 years ago,1988-04-30,1252371619,1988,NY,Colgate University,470
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-01,,"May 01, 1988",26 years ago,1988-05-01,1386183143,1988,NY,The Haunt,24
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-02,,"May 02, 1988",26 years ago,1988-05-02,1252371648,1988,NY,The Haunt,24
Phish,Ithaca,USA,http://phish.net/setlists/?d=1988-05-03,,"May 03, 1988",26 years ago,1988-05-03,1252371673,1988,NY,The Haunt,24
Phish,Burlington,USA,http://phish.net/setlists/?d=1988-05-05,,"May 05, 1988",26 years ago,1988-05-05,1252371701,1988,VT,"Slade Hall, University of Vermont",246
