artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid
Phish,Rochester,USA,http://phish.net/setlists/?d=1991-04-20,,"April 20, 1991",23 years ago,1991-04-20,1252789700,1991,NY,"Douglass Dining Center, University of Rochester",569
Phish,Potsdam,USA,http://phish.net/setlists/?d=1991-04-21,,"April 21, 1991",23 years ago,1991-04-21,1252875767,1991,NY,SUNY Potsdam,571
Phish,Burlington,USA,http://phish.net/setlists/?d=1991-04-22,,"April 22, 1991",23 years ago,1991-04-22,1252876121,1991,VT,"Billings Lounge, University of Vermont",434
Phish,Durham,USA,http://phish.net/setlists/?d=1991-04-25,,"April 25, 1991",23 years ago,1991-04-25,1252876416,1991,NH,"Field House, University of New Hampshire",80
Phish,Plymouth,USA,http://phish.net/setlists/?d=1991-04-26,,"April 26, 1991",23 years ago,1991-04-26,1252876745,1991,NH,"Hartman Union Activities Center, Plymouth State University",602
Phish,Port Chester,USA,http://phish.net/setlists/?d=1991-04-27,,"April 27, 1991",23 years ago,1991-04-27,1252877083,1991,NY,The Capitol Theatre,167
Phish,Poughkeepsie,USA,http://phish.net/setlists/?d=1991-05-02,,"May 02, 1991",23 years ago,1991-05-02,1252880002,1991,NY,The Chance,48
Phish,Somerville,USA,http://phish.net/setlists/?d=1991-05-03,,"May 03, 1991",23 years ago,1991-05-03,1252880348,1991,MA,Somerville Theatre,203
Phish,Somerville,USA,http://phish.net/setlists/?d=1991-05-04,,"May 04, 1991",23 years ago,1991-05-04,1252881596,1991,MA,Somerville Theatre,203
Phish,Portland,USA,http://phish.net/setlists/?d=1991-05-09,,"May 09, 1991",23 years ago,1991-05-09,1252882346,1991,ME,Portland Performing Arts Center,603
Phish,Waterville,USA,http://phish.net/setlists/?d=1991-05-10,,"May 10, 1991",23 years ago,1991-05-10,1252882632,1991,ME,"Page Commons Room, Student Center, Colby College",604
Phish,Burlington,USA,http://phish.net/setlists/?d=1991-05-11,,"May 11, 1991",23 years ago,1991-05-11,1252883439,1991,VT,The Front,21
Phish,Burlington,USA,http://phish.net/setlists/?d=1991-05-12,,"May 12, 1991",23 years ago,1991-05-12,1252883764,1991,VT,The Front,21
Phish,New Britain,USA,http://phish.net/setlists/?d=1991-05-16,,"May 16, 1991",23 years ago,1991-05-16,1252884104,1991,CT,The Sting,605
Phish,Providence,USA,http://phish.net/setlists/?d=1991-05-17,,"May 17, 1991",23 years ago,1991-05-17,1252884542,1991,RI,Campus Club,95
Phish,New York,USA,http://phish.net/setlists/?d=1991-05-18,,"May 18, 1991",23 years ago,1991-05-18,1252887609,1991,NY,The Marquee,335
Phish,Salisbury,USA,http://phish.net/setlists/?d=1991-05-19,,"May 19, 1991",23 years ago,1991-05-19,1252887871,1991,CT,Salisbury School,606
Phish,Burlington,USA,http://phish.net/setlists/?d=1991-07-11,,"July 11, 1991",23 years ago,1991-07-11,1252888720,1991,VT,Battery Park,607
Phish,Keene,USA,http://phish.net/setlists/?d=1991-07-12,,"July 12, 1991",23 years ago,1991-07-12,1252888969,1991,NH,The Colonial Theatre,78
Phish,Lenox,USA,http://phish.net/setlists/?d=1991-07-13,,"July 13, 1991",23 years ago,1991-07-13,1252890183,1991,MA,Berkshire Performing Arts Center,608
Phish,Townshend,USA,http://phish.net/setlists/?d=1991-07-14,,"July 14, 1991",23 years ago,1991-07-14,1252898374,1991,VT,Townshend Family Park,330
Phish,New York,USA,http://phish.net/setlists/?d=1991-07-15,,"July 15, 1991",23 years ago,1991-07-15,1252899045,1991,NY,The Academy,629
Phish,New York,USA,http://phish.net/setlists/?d=1991-07-16,,"July 16, 1991",22 years ago,1991-07-16,1252899478,1991,NY,Mariott Marquis,632
Phish,Hampton Beach,USA,http://phish.net/setlists/?d=1991-07-18,,"July 18, 1991",22 years ago,1991-07-18,1252899808,1991,NH,Hampton Casino Ballroom,633
Phish,Somerville,USA,http://phish.net/setlists/?d=1991-07-19,,"July 19, 1991",22 years ago,1991-07-19,1252900136,1991,MA,Somerville Theatre,203
Phish,Parksville,USA,http://phish.net/setlists/?d=1991-07-20,,"July 20, 1991",22 years ago,1991-07-20,1252900480,1991,NY,Arrowhead Ranch,635
Phish,Parksville,USA,http://phish.net/setlists/?d=1991-07-21,,"July 21, 1991",22 years ago,1991-07-21,1252900832,1991,NY,Arrowhead Ranch,635
Phish,Washington,USA,http://phish.net/setlists/?d=1991-07-23,,"July 23, 1991",22 years ago,1991-07-23,1252901169,1991,DC,The Bayou,44
Phish,Charlottesville,USA,http://phish.net/setlists/?d=1991-07-24,,"July 24, 1991",22 years ago,1991-07-24,1252901654,1991,VA,Trax,67
Phish,Chapel Hill,USA,http://phish.net/setlists/?d=1991-07-25,,"July 25, 1991",22 years ago,1991-07-25,1252901997,1991,NC,Cat's Cradle,49
Phish,Athens,USA,http://phish.net/setlists/?d=1991-07-26,,"July 26, 1991",22 years ago,1991-07-26,1252902641,1991,GA,The Georgia Theatre,25
Phish,Atlanta,USA,http://phish.net/setlists/?d=1991-07-27,,"July 27, 1991",22 years ago,1991-07-27,1252902826,1991,GA,Variety Playhouse,105
Phish,Auburn,USA,http://phish.net/setlists/?d=1991-08-03,,"August 03, 1991",22 years ago,1991-08-03,1252943905,1991,ME,,640
Phish,Unknown,USA,http://phish.net/setlists/?d=1991-09-01,,"September 01, 1991",22 years ago,1991-09-01,1285887456,1991,NJ,Anastasio's House,780
Phish,Keene,USA,http://phish.net/setlists/?d=1991-09-25,,"September 25, 1991",22 years ago,1991-09-25,1252944953,1991,NH,The Colonial Theatre,78
Phish,Ithaca,USA,http://phish.net/setlists/?d=1991-09-26,,"September 26, 1991",22 years ago,1991-09-26,1252945443,1991,NY,The State Theatre,539
Phish,Rochester,USA,http://phish.net/setlists/?d=1991-09-27,,"September 27, 1991",22 years ago,1991-09-27,1252945793,1991,NY,The Warehouse,641
Phish,Buffalo,USA,http://phish.net/setlists/?d=1991-09-28,,"September 28, 1991",22 years ago,1991-09-28,1252946161,1991,NY,The Rink,642
Phish,Cleveland,USA,http://phish.net/setlists/?d=1991-09-29,,"September 29, 1991",22 years ago,1991-09-29,1252946807,1991,OH,The Agora Ballroom,643
Phish,Athens,USA,http://phish.net/setlists/?d=1991-09-30,,"September 30, 1991",22 years ago,1991-09-30,1252947590,1991,OH,"The Dugout Lounge, Ohio University",644
Phish,Chicago,USA,http://phish.net/setlists/?d=1991-10-02,,"October 02, 1991",22 years ago,1991-10-02,1252984679,1991,IL,The Cubby Bear,664
Phish,Champaign,USA,http://phish.net/setlists/?d=1991-10-03,,"October 03, 1991",22 years ago,1991-10-03,1252985026,1991,IL,Mabel's,665
Phish,Madison,USA,http://phish.net/setlists/?d=1991-10-04,,"October 04, 1991",22 years ago,1991-10-04,1252985624,1991,WI,Barrymore Theatre,146
Phish,Minneapolis,USA,http://phish.net/setlists/?d=1991-10-05,,"October 05, 1991",22 years ago,1991-10-05,1252985678,1991,MN,The Cabooze,74
Phish,St. Paul,USA,http://phish.net/setlists/?d=1991-10-06,,"October 06, 1991",22 years ago,1991-10-06,1252985991,1991,MN,"Cochran Lounge, Student Union, Macalester College",666
Phish,Eugene,USA,http://phish.net/setlists/?d=1991-10-10,,"October 10, 1991",22 years ago,1991-10-10,1252986359,1991,OR,"EMU Ballroom, University of Oregon",667
Phish,Seattle,USA,http://phish.net/setlists/?d=1991-10-11,,"October 11, 1991",22 years ago,1991-10-11,1252986636,1991,WA,Backstage,668
Phish,Portland,USA,http://phish.net/setlists/?d=1991-10-12,,"October 12, 1991",22 years ago,1991-10-12,1252987103,1991,OR,Roseland Theater,143
Phish,Olympia,USA,http://phish.net/setlists/?d=1991-10-13,,"October 13, 1991",22 years ago,1991-10-13,1252987463,1991,WA,North Shore Surf Club,669
Phish,Arcata,USA,http://phish.net/setlists/?d=1991-10-15,,"October 15, 1991",22 years ago,1991-10-15,1252987773,1991,CA,International Beer Garden,552
Phish,San Francisco,USA,http://phish.net/setlists/?d=1991-10-17,,"October 17, 1991",22 years ago,1991-10-17,1252987978,1991,CA,Great American Music Hall,670
Phish,San Francisco,USA,http://phish.net/setlists/?d=1991-10-18,,"October 18, 1991",22 years ago,1991-10-18,1252988177,1991,CA,Great American Music Hall,670
Phish,Santa Cruz,USA,http://phish.net/setlists/?d=1991-10-19,,"October 19, 1991",22 years ago,1991-10-19,1252988491,1991,CA,The Catalyst,139
Phish,Tempe,USA,http://phish.net/setlists/?d=1991-10-23,,"October 23, 1991",22 years ago,1991-10-23,1252989413,1991,AZ,Chuy's,671
Phish,Prescott,USA,http://phish.net/setlists/?d=1991-10-24,,"October 24, 1991",22 years ago,1991-10-24,1252989853,1991,AZ,Prescott College,672
Phish,Santa Fe,USA,http://phish.net/setlists/?d=1991-10-26,,"October 26, 1991",22 years ago,1991-10-26,1252989958,1991,NM,Club West,673
Phish,Telluride,USA,http://phish.net/setlists/?d=1991-10-27,,"October 27, 1991",22 years ago,1991-10-27,1252990197,1991,CO,Elk Ballroom,674
Phish,Telluride,USA,http://phish.net/setlists/?d=1991-10-28,,"October 28, 1991",22 years ago,1991-10-28,1252990504,1991,CO,Elk Ballroom,674
Phish,Boulder,USA,http://phish.net/setlists/?d=1991-10-30,,"October 30, 1991",22 years ago,1991-10-30,1252990929,1991,CO,Boulder Theater,199
Phish,Colorado Springs,USA,http://phish.net/setlists/?d=1991-10-31,,"October 31, 1991",22 years ago,1991-10-31,1252991526,1991,CO,"Armstrong Hall, Colorado College",340
Phish,Englewood,USA,http://phish.net/setlists/?d=1991-11-01,,"November 01, 1991",22 years ago,1991-11-01,1252992754,1991,CO,Gothic Theatre,547
Phish,Fort Collins,USA,http://phish.net/setlists/?d=1991-11-02,,"November 02, 1991",22 years ago,1991-11-02,1252993387,1991,CO,"Lory Student Center Theatre, Colorado State University",675
Phish,Dallas,USA,http://phish.net/setlists/?d=1991-11-04,,"November 04, 1991",22 years ago,1991-11-04,1252993562,1991,TX,Rhythm Room,73
Phish,Austin,USA,http://phish.net/setlists/?d=1991-11-05,,"November 05, 1991",22 years ago,1991-11-05,1252993605,1991,TX,Liberty Lunch,71
Phish,New Orleans,USA,http://phish.net/setlists/?d=1991-11-07,,"November 07, 1991",22 years ago,1991-11-07,1252993936,1991,LA,Tipitina's,70
Phish,Tuscaloosa,USA,http://phish.net/setlists/?d=1991-11-08,,"November 08, 1991",22 years ago,1991-11-08,1252994345,1991,AL,Ivory Tusk,676
Phish,Atlanta,USA,http://phish.net/setlists/?d=1991-11-09,,"November 09, 1991",22 years ago,1991-11-09,1252994857,1991,GA,Variety Playhouse,105
Phish,Charleston,USA,http://phish.net/setlists/?d=1991-11-10,,"November 10, 1991",22 years ago,1991-11-10,1252995385,1991,SC,Music Farm,677
Phish,Athens,USA,http://phish.net/setlists/?d=1991-11-12,,"November 12, 1991",22 years ago,1991-11-12,1252995816,1991,GA,The Georgia Theatre,25
Phish,Davidson,USA,http://phish.net/setlists/?d=1991-11-13,,"November 13, 1991",22 years ago,1991-11-13,1252996718,1991,NC,"Love Auditorium, Davidson College",678
Phish,Chapel Hill,USA,http://phish.net/setlists/?d=1991-11-14,,"November 14, 1991",22 years ago,1991-11-14,1252996967,1991,NC,Cat's Cradle,49
Phish,Charlottesville,USA,http://phish.net/setlists/?d=1991-11-15,,"November 15, 1991",22 years ago,1991-11-15,1252997304,1991,VA,Trax,67
Phish,Washington,USA,http://phish.net/setlists/?d=1991-11-16,,"November 16, 1991",22 years ago,1991-11-16,1253033641,1991,DC,The Bayou,44
Phish,New Britain,USA,http://phish.net/setlists/?d=1991-11-19,,"November 19, 1991",22 years ago,1991-11-19,1253033958,1991,CT,The Sting,605
Phish,Providence,USA,http://phish.net/setlists/?d=1991-11-20,,"November 20, 1991",22 years ago,1991-11-20,1253034321,1991,RI,Campus Club,95
Phish,Somerville,USA,http://phish.net/setlists/?d=1991-11-21,,"November 21, 1991",22 years ago,1991-11-21,1253034687,1991,MA,Somerville Theatre,203
Phish,Portland,USA,http://phish.net/setlists/?d=1991-11-22,,"November 22, 1991",22 years ago,1991-11-22,1253034938,1991,ME,"Sullivan Gymnasium, University of Southern Maine",679
Phish,Barre,USA,http://phish.net/setlists/?d=1991-11-23,,"November 23, 1991",22 years ago,1991-11-23,1253035338,1991,VT,Alumni Hall,680
Phish,Hanover,USA,http://phish.net/setlists/?d=1991-11-24,,"November 24, 1991",22 years ago,1991-11-24,1253035631,1991,NH,"Webster Hall, Dartmouth College",15
Phish,Port Chester,USA,http://phish.net/setlists/?d=1991-11-30,,"November 30, 1991",22 years ago,1991-11-30,1253035865,1991,NY,The Capitol Theatre,167
Phish,Plattsburgh,USA,http://phish.net/setlists/?d=1991-12-04,,"December 04, 1991",22 years ago,1991-12-04,1253036457,1991,NY,"E. Glenn Giltz Auditorium, SUNY-Plattsburgh",681
Phish,Greenfield,USA,http://phish.net/setlists/?d=1991-12-05,,"December 05, 1991",22 years ago,1991-12-05,1253036979,1991,MA,Greenfield Armory Castle,682
Phish,Middlebury,USA,http://phish.net/setlists/?d=1991-12-06,,"December 06, 1991",22 years ago,1991-12-06,1253037356,1991,VT,"McCullough Social Hall, McCullough Student Center, Middlebury College",683
Phish,Portsmouth,USA,http://phish.net/setlists/?d=1991-12-07,,"December 07, 1991",22 years ago,1991-12-07,1253037696,1991,NH,The Music Hall,77
Phish,Worcester,USA,http://phish.net/setlists/?d=1991-12-31,,"December 31, 1991",22 years ago,1991-12-31,1253038298,1991,MA,Worcester Memorial Auditorium,684
